,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
0,2002.01,2008,Napa County,mid,not eligible,0.0,0,0.7941176470588235,27,0.0,0,0.20588235294117646,7
1,2002.02,2008,Napa County,mod,eligible,0.8181818181818182,18,0.0,0,0.18181818181818182,4,0.0,0
2,2002.03,2008,Napa County,mod,eligible,0.8666666666666667,39,0.0,0,0.13333333333333333,6,0.0,0
3,2003.0,2008,Napa County,mid,not eligible,0.0,0,0.8854166666666666,170,0.0,0,0.11458333333333333,22
4,2004.0,2008,Napa County,mid,not eligible,0.0,0,0.9452054794520548,69,0.0,0,0.0547945205479452,4
5,2005.01,2008,Napa County,mod,eligible,0.8888888888888888,64,0.0,0,0.1111111111111111,8,0.0,0
6,2005.02,2008,Napa County,mid,not eligible,0.0,0,0.8666666666666667,65,0.0,0,0.13333333333333333,10
7,2005.03,2008,Napa County,mod,eligible,0.967741935483871,120,0.0,0,0.03225806451612903,4,0.0,0
8,2006.0,2008,Napa County,mid,not eligible,0.0,0,0.9302325581395349,120,0.0,0,0.06976744186046512,9
9,2007.01,2008,Napa County,mid,not eligible,0.0,0,0.9375,90,0.0,0,0.0625,6
10,2007.02,2008,Napa County,high,not eligible,0.0,0,0.9139784946236559,85,0.0,0,0.08602150537634409,8
11,2007.03,2008,Napa County,high,not eligible,0.0,0,0.9767441860465116,42,0.0,0,0.023255813953488372,1
12,2008.01,2008,Napa County,mid,not eligible,0.0,0,0.7967479674796748,98,0.0,0,0.2032520325203252,25
13,2008.02,2008,Napa County,mid,not eligible,0.0,0,0.8452380952380952,71,0.0,0,0.15476190476190477,13
14,2010.01,2008,Napa County,mid,not eligible,0.0,0,0.8412017167381974,196,0.0,0,0.15879828326180256,37
15,2010.02,2008,Napa County,mod,eligible,0.9160671462829736,382,0.0,0,0.08393285371702638,35,0.0,0
16,2011.0,2008,Napa County,high,not eligible,0.0,0,0.9846153846153847,64,0.0,0,0.015384615384615385,1
17,2012.0,2008,Napa County,mid,not eligible,0.0,0,0.85,51,0.0,0,0.15,9
18,2013.0,2008,Napa County,mid,not eligible,0.0,0,0.918918918918919,34,0.0,0,0.08108108108108109,3
19,2014.0,2008,Napa County,high,not eligible,0.0,0,0.9369369369369369,104,0.0,0,0.06306306306306306,7
20,2015.0,2008,Napa County,high,not eligible,0.0,0,1.0,28,0.0,0,0.0,0
21,2016.0,2008,Napa County,mid,not eligible,0.0,0,0.9615384615384616,50,0.0,0,0.038461538461538464,2
22,2017.0,2008,Napa County,mid,not eligible,0.0,0,0.9555555555555556,43,0.0,0,0.044444444444444446,2
23,2018.0,2008,Napa County,mid,not eligible,0.0,0,0.8214285714285714,23,0.0,0,0.17857142857142858,5
24,2019.0,2008,Napa County,high,not eligible,0.0,0,1.0,32,0.0,0,0.0,0
25,2020.0,2008,Napa County,mod,eligible,0.9305555555555556,67,0.0,0,0.06944444444444445,5,0.0,0
