Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
2002.01,2008,Napa County,mid,not eligible,0.0,0,0.7941176470588235,27,0.0,0,0.0,0,6095200201
2002.02,2008,Napa County,mod,eligible,0.8181818181818182,18,0.0,0,0.0,0,0.0,0,6095200202
2002.03,2008,Napa County,mod,eligible,0.8666666666666667,39,0.0,0,0.0,0,0.0,0,6095200203
2003.0,2008,Napa County,mid,not eligible,0.0,0,0.8854166666666666,170,0.0,0,0.0,0,6095200300
2004.0,2008,Napa County,mid,not eligible,0.0,0,0.9452054794520548,69,0.0,0,0.0,0,6095200400
2005.01,2008,Napa County,mod,eligible,0.8888888888888888,64,0.0,0,0.0,0,0.0,0,6095200501
2005.02,2008,Napa County,mid,not eligible,0.0,0,0.8666666666666667,65,0.0,0,0.0,0,6095200502
2005.03,2008,Napa County,mod,eligible,0.967741935483871,120,0.0,0,0.0,0,0.0,0,6095200503
2006.0,2008,Napa County,mid,not eligible,0.0,0,0.9302325581395349,120,0.0,0,0.0,0,6095200600
2007.01,2008,Napa County,mid,not eligible,0.0,0,0.9375,90,0.0,0,0.0,0,6095200701
2007.02,2008,Napa County,high,not eligible,0.0,0,0.9139784946236559,85,0.0,0,0.0,0,6095200702
2007.03,2008,Napa County,high,not eligible,0.0,0,0.9767441860465116,42,0.0,0,0.0,0,6095200703
2008.01,2008,Napa County,mid,not eligible,0.0,0,0.7967479674796748,98,0.0,0,0.0,0,6095200801
2008.02,2008,Napa County,mid,not eligible,0.0,0,0.8452380952380952,71,0.0,0,0.0,0,6095200802
2010.01,2008,Napa County,mid,not eligible,0.0,0,0.8412017167381974,196,0.0,0,0.0,0,6095201001
2010.02,2008,Napa County,mod,eligible,0.9160671462829736,382,0.0,0,0.0,0,0.0,0,6095201002
2011.0,2008,Napa County,high,not eligible,0.0,0,0.9846153846153847,64,0.0,0,0.0,0,6095201100
2012.0,2008,Napa County,mid,not eligible,0.0,0,0.85,51,0.0,0,0.0,0,6095201200
2013.0,2008,Napa County,mid,not eligible,0.0,0,0.918918918918919,34,0.0,0,0.0,0,6095201300
2014.0,2008,Napa County,high,not eligible,0.0,0,0.9369369369369369,104,0.0,0,0.0,0,6095201400
2015.0,2008,Napa County,high,not eligible,0.0,0,1.0,28,0.0,0,0.0,0,6095201500
2016.0,2008,Napa County,mid,not eligible,0.0,0,0.9615384615384616,50,0.0,0,0.0,0,6095201600
2017.0,2008,Napa County,mid,not eligible,0.0,0,0.9555555555555556,43,0.0,0,0.0,0,6095201700
2018.0,2008,Napa County,mid,not eligible,0.0,0,0.8214285714285714,23,0.0,0,0.0,0,6095201800
2019.0,2008,Napa County,high,not eligible,0.0,0,1.0,32,0.0,0,0.0,0,6095201900
2020.0,2008,Napa County,mod,eligible,0.9305555555555556,67,0.0,0,0.0,0,0.0,0,6095202000
