Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid
1011.0,2012,Marin County,high,not eligible,0.0,0,0.8269230769230769,43,0.0,0,0.0,0,6097101100
1012.0,2012,Marin County,mod,eligible,0.8928571428571429,50,0.0,0,0.0,0,0.0,0,6097101200
1021.0,2012,Marin County,high,not eligible,0.0,0,0.7586206896551724,22,0.0,0,0.0,0,6097102100
1022.02,2012,Marin County,mid,not eligible,0.0,0,0.8271604938271605,67,0.0,0,0.0,0,6097102202
1022.03,2012,Marin County,mod,eligible,0.6911764705882353,47,0.0,0,0.0,0,0.0,0,6097102203
1031.0,2012,Marin County,mid,not eligible,0.0,0,0.8905109489051095,122,0.0,0,0.0,0,6097103100
1032.0,2012,Marin County,mid,not eligible,0.0,0,0.7070707070707071,70,0.0,0,0.0,0,6097103200
1041.01,2012,Marin County,high,not eligible,0.0,0,0.8322147651006712,124,0.0,0,0.0,0,6097104101
1041.02,2012,Marin County,mid,not eligible,0.0,0,0.5053763440860215,47,0.0,0,0.0,0,6097104102
1042.0,2012,Marin County,mid,not eligible,0.0,0,0.7567567567567568,84,0.0,0,0.0,0,6097104200
1043.0,2012,Marin County,mid,not eligible,0.0,0,0.8285714285714286,29,0.0,0,0.0,0,6097104300
1050.0,2012,Marin County,mid,not eligible,0.0,0,0.7222222222222222,78,0.0,0,0.0,0,6097105000
1060.01,2012,Marin County,mid,not eligible,0.0,0,0.6382978723404256,30,0.0,0,0.0,0,6097106001
1060.02,2012,Marin County,mod,eligible,0.7207207207207207,80,0.0,0,0.0,0,0.0,0,6097106002
1070.0,2012,Marin County,high,not eligible,0.0,0,0.8699186991869918,107,0.0,0,0.0,0,6097107000
1081.0,2012,Marin County,high,not eligible,0.0,0,0.8046875,103,0.0,0,0.0,0,6097108100
1082.0,2012,Marin County,mid,not eligible,0.0,0,0.8441558441558441,65,0.0,0,0.0,0,6097108200
1090.01,2012,Marin County,mid,not eligible,0.0,0,0.9056603773584906,48,0.0,0,0.0,0,6097109001
1090.02,2012,Marin County,high,not eligible,0.0,0,0.9298245614035088,53,0.0,0,0.0,0,6097109002
1101.0,2012,Marin County,high,not eligible,0.0,0,0.8307692307692308,54,0.0,0,0.0,0,6097110100
1102.0,2012,Marin County,high,not eligible,0.0,0,0.9204545454545454,81,0.0,0,0.0,0,6097110200
1110.0,2012,Marin County,mid,not eligible,0.0,0,0.9302325581395349,40,0.0,0,0.0,0,6097111000
1121.0,2012,Marin County,mid,not eligible,0.0,0,0.7721518987341772,61,0.0,0,0.0,0,6097112100
1122.01,2012,Marin County,low,eligible,0.21428571428571427,3,0.0,0,0.0,0,0.0,0,6097112201
1122.02,2012,Marin County,low,eligible,0.4838709677419355,15,0.0,0,0.0,0,0.0,0,6097112202
1130.0,2012,Marin County,mid,not eligible,0.0,0,0.65625,42,0.0,0,0.0,0,6097113000
1141.0,2012,Marin County,high,not eligible,0.0,0,0.8309859154929577,59,0.0,0,0.0,0,6097114100
1142.0,2012,Marin County,mid,not eligible,0.0,0,0.8947368421052632,34,0.0,0,0.0,0,6097114200
1150.0,2012,Marin County,high,not eligible,0.0,0,0.9375,135,0.0,0,0.0,0,6097115000
1160.0,2012,Marin County,mod,eligible,0.8591549295774648,61,0.0,0,0.0,0,0.0,0,6097116000
1170.0,2012,Marin County,high,not eligible,0.0,0,0.9270833333333334,89,0.0,0,0.0,0,6097117000
1181.0,2012,Marin County,high,not eligible,0.0,0,1.0,43,0.0,0,0.0,0,6097118100
1191.0,2012,Marin County,high,not eligible,0.0,0,0.9863013698630136,72,0.0,0,0.0,0,6097119100
1192.01,2012,Marin County,mid,not eligible,0.0,0,0.7619047619047619,32,0.0,0,0.0,0,6097119201
1192.02,2012,Marin County,high,not eligible,0.0,0,1.0,60,0.0,0,0.0,0,6097119202
